# Region      : all 
# Cells       : 298902
# Volume      : 2.872800e-05
# Time        	max(T)
2392          	3.095596e+02
2393          	3.095597e+02
2394          	3.095598e+02
2395          	3.095598e+02
2396          	3.095599e+02
2397          	3.095600e+02
2398          	3.095600e+02
2399          	3.095601e+02
2400          	3.095601e+02
2401          	3.095602e+02
2402          	3.095602e+02
2403          	3.095602e+02
2404          	3.095603e+02
2405          	3.095603e+02
2406          	3.095604e+02
2407          	3.095604e+02
2408          	3.095604e+02
2409          	3.095604e+02
2410          	3.095605e+02
2411          	3.095605e+02
2412          	3.095605e+02
2413          	3.095605e+02
2414          	3.095605e+02
2415          	3.095606e+02
2416          	3.095606e+02
2417          	3.095606e+02
2418          	3.095606e+02
2419          	3.095606e+02
2420          	3.095606e+02
2421          	3.095606e+02
2422          	3.095606e+02
2423          	3.095606e+02
2424          	3.095606e+02
2425          	3.095606e+02
2426          	3.095606e+02
2427          	3.095606e+02
2428          	3.095606e+02
2429          	3.095606e+02
2430          	3.095606e+02
2431          	3.095606e+02
2432          	3.095606e+02
2433          	3.095605e+02
2434          	3.095605e+02
2435          	3.095605e+02
2436          	3.095605e+02
2437          	3.095604e+02
2438          	3.095604e+02
2439          	3.095604e+02
2440          	3.095603e+02
2441          	3.095603e+02
2442          	3.095602e+02
2443          	3.095602e+02
2444          	3.095601e+02
2445          	3.095601e+02
2446          	3.095601e+02
2447          	3.095600e+02
2448          	3.095600e+02
2449          	3.095599e+02
2450          	3.095598e+02
2451          	3.095598e+02
2452          	3.095597e+02
2453          	3.095597e+02
2454          	3.095596e+02
2455          	3.095596e+02
2456          	3.095595e+02
2457          	3.095595e+02
2458          	3.095594e+02
2459          	3.095594e+02
2460          	3.095593e+02
2461          	3.095593e+02
2462          	3.095592e+02
2463          	3.095592e+02
2464          	3.095591e+02
2465          	3.095591e+02
2466          	3.095590e+02
2467          	3.095590e+02
2468          	3.095589e+02
2469          	3.095589e+02
2470          	3.095588e+02
2471          	3.095588e+02
2472          	3.095588e+02
2473          	3.095587e+02
2474          	3.095587e+02
2475          	3.095586e+02
2476          	3.095586e+02
2477          	3.095586e+02
2478          	3.095585e+02
2479          	3.095585e+02
2480          	3.095584e+02
2481          	3.095584e+02
2482          	3.095584e+02
2483          	3.095583e+02
2484          	3.095583e+02
2485          	3.095582e+02
2486          	3.095582e+02
2487          	3.095581e+02
2488          	3.095581e+02
2489          	3.095581e+02
2490          	3.095580e+02
2491          	3.095580e+02
2492          	3.095580e+02
2493          	3.095579e+02
2494          	3.095579e+02
2495          	3.095578e+02
2496          	3.095578e+02
2497          	3.095578e+02
2498          	3.095577e+02
2499          	3.095577e+02
2500          	3.095577e+02
2501          	3.095576e+02
2502          	3.095576e+02
2503          	3.095576e+02
2504          	3.095575e+02
2505          	3.095575e+02
2506          	3.095574e+02
2507          	3.095574e+02
2508          	3.095574e+02
2509          	3.095573e+02
2510          	3.095573e+02
2511          	3.095573e+02
2512          	3.095572e+02
2513          	3.095572e+02
2514          	3.095572e+02
2515          	3.095571e+02
2516          	3.095571e+02
2517          	3.095571e+02
2518          	3.095570e+02
2519          	3.095570e+02
2520          	3.095570e+02
2521          	3.095570e+02
2522          	3.095569e+02
2523          	3.095569e+02
2524          	3.095569e+02
2525          	3.095569e+02
2526          	3.095568e+02
2527          	3.095568e+02
2528          	3.095568e+02
2529          	3.095568e+02
2530          	3.095568e+02
2531          	3.095568e+02
2532          	3.095567e+02
2533          	3.095567e+02
2534          	3.095567e+02
2535          	3.095567e+02
2536          	3.095567e+02
2537          	3.095567e+02
2538          	3.095567e+02
2539          	3.095567e+02
2540          	3.095567e+02
2541          	3.095567e+02
2542          	3.095567e+02
2543          	3.095567e+02
2544          	3.095567e+02
2545          	3.095567e+02
2546          	3.095567e+02
2547          	3.095567e+02
2548          	3.095567e+02
2549          	3.095567e+02
2550          	3.095567e+02
2551          	3.095567e+02
2552          	3.095567e+02
2553          	3.095567e+02
2554          	3.095567e+02
2555          	3.095567e+02
2556          	3.095567e+02
2557          	3.095567e+02
2558          	3.095567e+02
2559          	3.095567e+02
2560          	3.095567e+02
2561          	3.095567e+02
2562          	3.095567e+02
2563          	3.095567e+02
2564          	3.095567e+02
2565          	3.095568e+02
2566          	3.095568e+02
2567          	3.095568e+02
2568          	3.095568e+02
2569          	3.095569e+02
2570          	3.095569e+02
2571          	3.095569e+02
2572          	3.095570e+02
2573          	3.095570e+02
2574          	3.095570e+02
2575          	3.095571e+02
2576          	3.095571e+02
2577          	3.095572e+02
2578          	3.095572e+02
2579          	3.095573e+02
2580          	3.095573e+02
2581          	3.095574e+02
2582          	3.095575e+02
2583          	3.095575e+02
2584          	3.095576e+02
2585          	3.095576e+02
2586          	3.095577e+02
2587          	3.095578e+02
2588          	3.095578e+02
2589          	3.095579e+02
2590          	3.095580e+02
2591          	3.095580e+02
2592          	3.095581e+02
2593          	3.095582e+02
2594          	3.095582e+02
2595          	3.095583e+02
2596          	3.095584e+02
2597          	3.095585e+02
2598          	3.095585e+02
2599          	3.095586e+02
2600          	3.095587e+02
2601          	3.095588e+02
2602          	3.095588e+02
2603          	3.095589e+02
2604          	3.095590e+02
2605          	3.095590e+02
2606          	3.095591e+02
2607          	3.095592e+02
2608          	3.095593e+02
2609          	3.095593e+02
2610          	3.095594e+02
2611          	3.095595e+02
2612          	3.095595e+02
2613          	3.095596e+02
2614          	3.095597e+02
2615          	3.095597e+02
2616          	3.095598e+02
2617          	3.095599e+02
2618          	3.095599e+02
2619          	3.095600e+02
2620          	3.095601e+02
2621          	3.095601e+02
2622          	3.095602e+02
2623          	3.095603e+02
2624          	3.095603e+02
2625          	3.095604e+02
2626          	3.095604e+02
2627          	3.095605e+02
2628          	3.095606e+02
2629          	3.095606e+02
2630          	3.095607e+02
2631          	3.095608e+02
2632          	3.095608e+02
2633          	3.095609e+02
2634          	3.095610e+02
2635          	3.095610e+02
2636          	3.095611e+02
2637          	3.095612e+02
2638          	3.095612e+02
2639          	3.095613e+02
2640          	3.095614e+02
2641          	3.095615e+02
2642          	3.095615e+02
2643          	3.095616e+02
2644          	3.095617e+02
2645          	3.095618e+02
2646          	3.095618e+02
2647          	3.095619e+02
2648          	3.095620e+02
2649          	3.095621e+02
2650          	3.095621e+02
2651          	3.095622e+02
2652          	3.095623e+02
2653          	3.095624e+02
2654          	3.095625e+02
2655          	3.095626e+02
2656          	3.095626e+02
2657          	3.095627e+02
2658          	3.095628e+02
2659          	3.095629e+02
2660          	3.095630e+02
2661          	3.095631e+02
2662          	3.095631e+02
2663          	3.095632e+02
2664          	3.095633e+02
2665          	3.095634e+02
2666          	3.095635e+02
2667          	3.095635e+02
2668          	3.095636e+02
2669          	3.095637e+02
2670          	3.095638e+02
2671          	3.095638e+02
2672          	3.095639e+02
2673          	3.095640e+02
2674          	3.095640e+02
2675          	3.095641e+02
2676          	3.095641e+02
2677          	3.095642e+02
2678          	3.095643e+02
2679          	3.095643e+02
2680          	3.095644e+02
2681          	3.095644e+02
2682          	3.095645e+02
2683          	3.095645e+02
2684          	3.095646e+02
2685          	3.095646e+02
2686          	3.095647e+02
2687          	3.095647e+02
2688          	3.095647e+02
2689          	3.095648e+02
2690          	3.095648e+02
2691          	3.095648e+02
2692          	3.095649e+02
2693          	3.095649e+02
2694          	3.095649e+02
2695          	3.095649e+02
2696          	3.095649e+02
2697          	3.095650e+02
2698          	3.095650e+02
2699          	3.095650e+02
2700          	3.095650e+02
2701          	3.095650e+02
2702          	3.095650e+02
2703          	3.095650e+02
2704          	3.095650e+02
2705          	3.095650e+02
2706          	3.095650e+02
2707          	3.095650e+02
2708          	3.095650e+02
2709          	3.095650e+02
2710          	3.095650e+02
2711          	3.095650e+02
2712          	3.095650e+02
2713          	3.095650e+02
2714          	3.095649e+02
2715          	3.095649e+02
2716          	3.095649e+02
2717          	3.095649e+02
2718          	3.095649e+02
2719          	3.095648e+02
2720          	3.095648e+02
2721          	3.095648e+02
2722          	3.095648e+02
2723          	3.095647e+02
2724          	3.095647e+02
2725          	3.095647e+02
2726          	3.095647e+02
2727          	3.095647e+02
2728          	3.095647e+02
2729          	3.095646e+02
2730          	3.095646e+02
2731          	3.095646e+02
2732          	3.095646e+02
2733          	3.095646e+02
2734          	3.095646e+02
2735          	3.095646e+02
2736          	3.095646e+02
2737          	3.095646e+02
2738          	3.095646e+02
2739          	3.095646e+02
2740          	3.095646e+02
2741          	3.095647e+02
2742          	3.095647e+02
2743          	3.095647e+02
2744          	3.095647e+02
2745          	3.095648e+02
2746          	3.095648e+02
2747          	3.095649e+02
2748          	3.095649e+02
2749          	3.095650e+02
2750          	3.095650e+02
2751          	3.095651e+02
2752          	3.095651e+02
2753          	3.095652e+02
2754          	3.095652e+02
2755          	3.095653e+02
2756          	3.095654e+02
2757          	3.095654e+02
2758          	3.095655e+02
2759          	3.095656e+02
2760          	3.095657e+02
2761          	3.095657e+02
2762          	3.095658e+02
2763          	3.095659e+02
2764          	3.095660e+02
2765          	3.095661e+02
2766          	3.095661e+02
2767          	3.095662e+02
2768          	3.095663e+02
2769          	3.095664e+02
2770          	3.095665e+02
2771          	3.095665e+02
2772          	3.095666e+02
2773          	3.095667e+02
2774          	3.095667e+02
2775          	3.095668e+02
2776          	3.095669e+02
2777          	3.095669e+02
2778          	3.095670e+02
2779          	3.095671e+02
2780          	3.095671e+02
2781          	3.095672e+02
2782          	3.095672e+02
2783          	3.095673e+02
2784          	3.095674e+02
2785          	3.095674e+02
2786          	3.095675e+02
2787          	3.095675e+02
2788          	3.095676e+02
2789          	3.095676e+02
2790          	3.095676e+02
2791          	3.095677e+02
2792          	3.095677e+02
2793          	3.095678e+02
2794          	3.095678e+02
2795          	3.095679e+02
2796          	3.095679e+02
2797          	3.095680e+02
2798          	3.095680e+02
2799          	3.095681e+02
2800          	3.095681e+02
2801          	3.095681e+02
2802          	3.095682e+02
2803          	3.095682e+02
2804          	3.095683e+02
2805          	3.095683e+02
2806          	3.095684e+02
2807          	3.095684e+02
2808          	3.095684e+02
2809          	3.095685e+02
2810          	3.095685e+02
2811          	3.095686e+02
2812          	3.095686e+02
2813          	3.095686e+02
2814          	3.095687e+02
2815          	3.095687e+02
2816          	3.095687e+02
2817          	3.095688e+02
2818          	3.095688e+02
2819          	3.095689e+02
2820          	3.095689e+02
2821          	3.095689e+02
2822          	3.095690e+02
2823          	3.095690e+02
2824          	3.095690e+02
2825          	3.095691e+02
2826          	3.095691e+02
2827          	3.095691e+02
2828          	3.095691e+02
2829          	3.095692e+02
2830          	3.095692e+02
2831          	3.095692e+02
2832          	3.095693e+02
2833          	3.095693e+02
2834          	3.095693e+02
2835          	3.095693e+02
2836          	3.095694e+02
2837          	3.095694e+02
2838          	3.095694e+02
2839          	3.095694e+02
2840          	3.095695e+02
2841          	3.095695e+02
2842          	3.095695e+02
2843          	3.095695e+02
2844          	3.095695e+02
2845          	3.095695e+02
2846          	3.095696e+02
2847          	3.095696e+02
2848          	3.095696e+02
2849          	3.095696e+02
2850          	3.095696e+02
2851          	3.095696e+02
2852          	3.095696e+02
2853          	3.095696e+02
2854          	3.095696e+02
2855          	3.095696e+02
2856          	3.095696e+02
2857          	3.095696e+02
2858          	3.095696e+02
2859          	3.095696e+02
2860          	3.095696e+02
2861          	3.095695e+02
2862          	3.095695e+02
2863          	3.095695e+02
2864          	3.095694e+02
2865          	3.095694e+02
2866          	3.095694e+02
2867          	3.095693e+02
2868          	3.095693e+02
2869          	3.095692e+02
2870          	3.095692e+02
2871          	3.095691e+02
2872          	3.095690e+02
2873          	3.095690e+02
2874          	3.095689e+02
2875          	3.095688e+02
2876          	3.095687e+02
2877          	3.095687e+02
2878          	3.095686e+02
2879          	3.095685e+02
2880          	3.095684e+02
2881          	3.095683e+02
2882          	3.095682e+02
2883          	3.095681e+02
2884          	3.095680e+02
2885          	3.095679e+02
2886          	3.095678e+02
2887          	3.095677e+02
2888          	3.095677e+02
2889          	3.095676e+02
2890          	3.095675e+02
2891          	3.095674e+02
2892          	3.095673e+02
2893          	3.095672e+02
2894          	3.095671e+02
2895          	3.095670e+02
2896          	3.095669e+02
2897          	3.095668e+02
2898          	3.095667e+02
2899          	3.095666e+02
2900          	3.095666e+02
2901          	3.095665e+02
2902          	3.095664e+02
2903          	3.095663e+02
2904          	3.095663e+02
2905          	3.095662e+02
2906          	3.095661e+02
2907          	3.095661e+02
2908          	3.095660e+02
2909          	3.095659e+02
2910          	3.095659e+02
2911          	3.095658e+02
2912          	3.095658e+02
2913          	3.095657e+02
2914          	3.095657e+02
2915          	3.095657e+02
2916          	3.095656e+02
2917          	3.095656e+02
2918          	3.095656e+02
2919          	3.095655e+02
2920          	3.095655e+02
2921          	3.095655e+02
2922          	3.095655e+02
2923          	3.095655e+02
2924          	3.095655e+02
2925          	3.095655e+02
2926          	3.095655e+02
2927          	3.095655e+02
2928          	3.095656e+02
2929          	3.095656e+02
2930          	3.095656e+02
2931          	3.095657e+02
2932          	3.095657e+02
2933          	3.095658e+02
2934          	3.095658e+02
2935          	3.095659e+02
2936          	3.095659e+02
2937          	3.095660e+02
2938          	3.095661e+02
2939          	3.095661e+02
2940          	3.095662e+02
2941          	3.095663e+02
2942          	3.095664e+02
2943          	3.095665e+02
2944          	3.095666e+02
2945          	3.095667e+02
2946          	3.095668e+02
2947          	3.095669e+02
2948          	3.095670e+02
2949          	3.095671e+02
2950          	3.095672e+02
2951          	3.095673e+02
2952          	3.095674e+02
2953          	3.095675e+02
2954          	3.095676e+02
2955          	3.095677e+02
2956          	3.095679e+02
2957          	3.095680e+02
2958          	3.095681e+02
2959          	3.095682e+02
2960          	3.095683e+02
2961          	3.095684e+02
2962          	3.095685e+02
2963          	3.095687e+02
2964          	3.095688e+02
2965          	3.095689e+02
2966          	3.095690e+02
2967          	3.095691e+02
2968          	3.095692e+02
2969          	3.095693e+02
2970          	3.095694e+02
2971          	3.095695e+02
2972          	3.095696e+02
2973          	3.095697e+02
2974          	3.095698e+02
2975          	3.095699e+02
2976          	3.095700e+02
2977          	3.095700e+02
2978          	3.095701e+02
2979          	3.095702e+02
2980          	3.095703e+02
2981          	3.095704e+02
2982          	3.095704e+02
2983          	3.095705e+02
2984          	3.095706e+02
2985          	3.095706e+02
2986          	3.095707e+02
2987          	3.095708e+02
2988          	3.095708e+02
2989          	3.095709e+02
2990          	3.095710e+02
2991          	3.095710e+02
2992          	3.095711e+02
2993          	3.095711e+02
2994          	3.095712e+02
2995          	3.095712e+02
2996          	3.095713e+02
2997          	3.095713e+02
2998          	3.095714e+02
2999          	3.095714e+02
3000          	3.095714e+02
