# Region      : all 
# Cells       : 2808
# Volume      : 3.875062e-07
# Time        	volAverage(T)
2307          	3.100449e+02
2308          	3.100448e+02
2309          	3.100446e+02
2310          	3.100445e+02
2311          	3.100444e+02
2312          	3.100442e+02
2313          	3.100441e+02
2314          	3.100440e+02
2315          	3.100439e+02
2316          	3.100438e+02
2317          	3.100437e+02
2318          	3.100436e+02
2319          	3.100435e+02
2320          	3.100434e+02
2321          	3.100434e+02
2322          	3.100433e+02
2323          	3.100432e+02
2324          	3.100431e+02
2325          	3.100431e+02
2326          	3.100430e+02
2327          	3.100430e+02
2328          	3.100429e+02
2329          	3.100429e+02
2330          	3.100429e+02
2331          	3.100428e+02
2332          	3.100428e+02
2333          	3.100428e+02
2334          	3.100428e+02
2335          	3.100428e+02
2336          	3.100428e+02
2337          	3.100428e+02
2338          	3.100428e+02
2339          	3.100428e+02
2340          	3.100428e+02
2341          	3.100428e+02
2342          	3.100429e+02
2343          	3.100429e+02
2344          	3.100430e+02
2345          	3.100430e+02
2346          	3.100431e+02
2347          	3.100432e+02
2348          	3.100432e+02
2349          	3.100433e+02
2350          	3.100434e+02
2351          	3.100435e+02
2352          	3.100436e+02
2353          	3.100437e+02
2354          	3.100438e+02
2355          	3.100439e+02
2356          	3.100440e+02
2357          	3.100441e+02
2358          	3.100442e+02
2359          	3.100443e+02
2360          	3.100445e+02
2361          	3.100446e+02
2362          	3.100447e+02
2363          	3.100449e+02
2364          	3.100450e+02
2365          	3.100451e+02
2366          	3.100453e+02
2367          	3.100454e+02
2368          	3.100455e+02
2369          	3.100457e+02
2370          	3.100458e+02
2371          	3.100460e+02
2372          	3.100461e+02
2373          	3.100462e+02
2374          	3.100464e+02
2375          	3.100465e+02
2376          	3.100467e+02
2377          	3.100468e+02
2378          	3.100469e+02
2379          	3.100471e+02
2380          	3.100472e+02
2381          	3.100473e+02
2382          	3.100474e+02
2383          	3.100476e+02
2384          	3.100477e+02
2385          	3.100478e+02
2386          	3.100479e+02
2387          	3.100480e+02
2388          	3.100481e+02
2389          	3.100482e+02
2390          	3.100482e+02
2391          	3.100483e+02
2392          	3.100484e+02
2393          	3.100485e+02
2394          	3.100485e+02
2395          	3.100486e+02
2396          	3.100487e+02
2397          	3.100487e+02
2398          	3.100488e+02
2399          	3.100488e+02
2400          	3.100489e+02
2401          	3.100489e+02
2402          	3.100490e+02
2403          	3.100490e+02
2404          	3.100490e+02
2405          	3.100491e+02
2406          	3.100491e+02
2407          	3.100491e+02
2408          	3.100491e+02
2409          	3.100492e+02
2410          	3.100492e+02
2411          	3.100492e+02
2412          	3.100492e+02
2413          	3.100493e+02
2414          	3.100493e+02
2415          	3.100493e+02
2416          	3.100493e+02
2417          	3.100493e+02
2418          	3.100493e+02
2419          	3.100493e+02
2420          	3.100493e+02
2421          	3.100493e+02
2422          	3.100493e+02
2423          	3.100493e+02
2424          	3.100493e+02
2425          	3.100493e+02
2426          	3.100493e+02
2427          	3.100493e+02
2428          	3.100493e+02
2429          	3.100493e+02
2430          	3.100493e+02
2431          	3.100493e+02
2432          	3.100492e+02
2433          	3.100492e+02
2434          	3.100492e+02
2435          	3.100492e+02
2436          	3.100491e+02
2437          	3.100491e+02
2438          	3.100491e+02
2439          	3.100490e+02
2440          	3.100490e+02
2441          	3.100490e+02
2442          	3.100489e+02
2443          	3.100489e+02
2444          	3.100488e+02
2445          	3.100488e+02
2446          	3.100487e+02
2447          	3.100487e+02
2448          	3.100486e+02
2449          	3.100486e+02
2450          	3.100485e+02
2451          	3.100485e+02
2452          	3.100484e+02
2453          	3.100484e+02
2454          	3.100483e+02
2455          	3.100482e+02
2456          	3.100482e+02
2457          	3.100481e+02
2458          	3.100481e+02
2459          	3.100480e+02
2460          	3.100480e+02
2461          	3.100479e+02
2462          	3.100479e+02
2463          	3.100478e+02
2464          	3.100478e+02
2465          	3.100478e+02
2466          	3.100477e+02
2467          	3.100477e+02
2468          	3.100476e+02
2469          	3.100476e+02
2470          	3.100475e+02
2471          	3.100475e+02
2472          	3.100475e+02
2473          	3.100474e+02
2474          	3.100474e+02
2475          	3.100473e+02
2476          	3.100473e+02
2477          	3.100473e+02
2478          	3.100472e+02
2479          	3.100472e+02
2480          	3.100471e+02
2481          	3.100471e+02
2482          	3.100471e+02
2483          	3.100470e+02
2484          	3.100470e+02
2485          	3.100469e+02
2486          	3.100469e+02
2487          	3.100469e+02
2488          	3.100468e+02
2489          	3.100468e+02
2490          	3.100468e+02
2491          	3.100467e+02
2492          	3.100467e+02
2493          	3.100466e+02
2494          	3.100466e+02
2495          	3.100466e+02
2496          	3.100465e+02
2497          	3.100465e+02
2498          	3.100465e+02
2499          	3.100464e+02
2500          	3.100464e+02
2501          	3.100464e+02
2502          	3.100463e+02
2503          	3.100463e+02
2504          	3.100463e+02
2505          	3.100462e+02
2506          	3.100462e+02
2507          	3.100461e+02
2508          	3.100461e+02
2509          	3.100461e+02
2510          	3.100460e+02
2511          	3.100460e+02
2512          	3.100460e+02
2513          	3.100459e+02
2514          	3.100459e+02
2515          	3.100459e+02
2516          	3.100458e+02
2517          	3.100458e+02
2518          	3.100458e+02
2519          	3.100458e+02
2520          	3.100457e+02
2521          	3.100457e+02
2522          	3.100457e+02
2523          	3.100457e+02
2524          	3.100456e+02
2525          	3.100456e+02
2526          	3.100456e+02
2527          	3.100456e+02
2528          	3.100455e+02
2529          	3.100455e+02
2530          	3.100455e+02
2531          	3.100455e+02
2532          	3.100455e+02
2533          	3.100455e+02
2534          	3.100455e+02
2535          	3.100455e+02
2536          	3.100455e+02
2537          	3.100455e+02
2538          	3.100454e+02
2539          	3.100454e+02
2540          	3.100454e+02
2541          	3.100454e+02
2542          	3.100454e+02
2543          	3.100454e+02
2544          	3.100454e+02
2545          	3.100454e+02
2546          	3.100454e+02
2547          	3.100454e+02
2548          	3.100454e+02
2549          	3.100454e+02
2550          	3.100454e+02
2551          	3.100454e+02
2552          	3.100454e+02
2553          	3.100454e+02
2554          	3.100454e+02
2555          	3.100454e+02
2556          	3.100454e+02
2557          	3.100454e+02
2558          	3.100454e+02
2559          	3.100454e+02
2560          	3.100454e+02
2561          	3.100454e+02
2562          	3.100454e+02
2563          	3.100454e+02
2564          	3.100455e+02
2565          	3.100455e+02
2566          	3.100455e+02
2567          	3.100455e+02
2568          	3.100456e+02
2569          	3.100456e+02
2570          	3.100456e+02
2571          	3.100457e+02
2572          	3.100457e+02
2573          	3.100457e+02
2574          	3.100458e+02
2575          	3.100458e+02
2576          	3.100459e+02
2577          	3.100459e+02
2578          	3.100460e+02
2579          	3.100460e+02
2580          	3.100461e+02
2581          	3.100461e+02
2582          	3.100462e+02
2583          	3.100463e+02
2584          	3.100463e+02
2585          	3.100464e+02
2586          	3.100464e+02
2587          	3.100465e+02
2588          	3.100466e+02
2589          	3.100466e+02
2590          	3.100467e+02
2591          	3.100468e+02
2592          	3.100469e+02
2593          	3.100469e+02
2594          	3.100470e+02
2595          	3.100471e+02
2596          	3.100471e+02
2597          	3.100472e+02
2598          	3.100473e+02
2599          	3.100474e+02
2600          	3.100474e+02
2601          	3.100475e+02
2602          	3.100476e+02
2603          	3.100477e+02
2604          	3.100477e+02
2605          	3.100478e+02
2606          	3.100479e+02
2607          	3.100479e+02
2608          	3.100480e+02
2609          	3.100481e+02
2610          	3.100482e+02
2611          	3.100482e+02
2612          	3.100483e+02
2613          	3.100484e+02
2614          	3.100484e+02
2615          	3.100485e+02
2616          	3.100486e+02
2617          	3.100486e+02
2618          	3.100487e+02
2619          	3.100488e+02
2620          	3.100488e+02
2621          	3.100489e+02
2622          	3.100490e+02
2623          	3.100490e+02
2624          	3.100491e+02
2625          	3.100491e+02
2626          	3.100492e+02
2627          	3.100493e+02
2628          	3.100493e+02
2629          	3.100494e+02
2630          	3.100495e+02
2631          	3.100495e+02
2632          	3.100496e+02
2633          	3.100497e+02
2634          	3.100497e+02
2635          	3.100498e+02
2636          	3.100499e+02
2637          	3.100500e+02
2638          	3.100500e+02
2639          	3.100501e+02
2640          	3.100502e+02
2641          	3.100502e+02
2642          	3.100503e+02
2643          	3.100504e+02
2644          	3.100505e+02
2645          	3.100505e+02
2646          	3.100506e+02
2647          	3.100507e+02
2648          	3.100508e+02
2649          	3.100509e+02
2650          	3.100509e+02
2651          	3.100510e+02
2652          	3.100511e+02
2653          	3.100512e+02
2654          	3.100513e+02
2655          	3.100514e+02
2656          	3.100514e+02
2657          	3.100515e+02
2658          	3.100516e+02
2659          	3.100517e+02
2660          	3.100518e+02
2661          	3.100519e+02
2662          	3.100519e+02
2663          	3.100520e+02
2664          	3.100521e+02
2665          	3.100522e+02
2666          	3.100523e+02
2667          	3.100523e+02
2668          	3.100524e+02
2669          	3.100525e+02
2670          	3.100526e+02
2671          	3.100526e+02
2672          	3.100527e+02
2673          	3.100528e+02
2674          	3.100528e+02
2675          	3.100529e+02
2676          	3.100529e+02
2677          	3.100530e+02
2678          	3.100531e+02
2679          	3.100531e+02
2680          	3.100532e+02
2681          	3.100532e+02
2682          	3.100533e+02
2683          	3.100533e+02
2684          	3.100534e+02
2685          	3.100534e+02
2686          	3.100535e+02
2687          	3.100535e+02
2688          	3.100535e+02
2689          	3.100536e+02
2690          	3.100536e+02
2691          	3.100536e+02
2692          	3.100537e+02
2693          	3.100537e+02
2694          	3.100537e+02
2695          	3.100537e+02
2696          	3.100537e+02
2697          	3.100537e+02
2698          	3.100538e+02
2699          	3.100538e+02
2700          	3.100538e+02
2701          	3.100538e+02
2702          	3.100538e+02
2703          	3.100538e+02
2704          	3.100538e+02
2705          	3.100538e+02
2706          	3.100538e+02
2707          	3.100538e+02
2708          	3.100538e+02
2709          	3.100538e+02
2710          	3.100538e+02
2711          	3.100538e+02
2712          	3.100537e+02
2713          	3.100537e+02
2714          	3.100537e+02
2715          	3.100537e+02
2716          	3.100537e+02
2717          	3.100536e+02
2718          	3.100536e+02
2719          	3.100536e+02
2720          	3.100536e+02
2721          	3.100535e+02
2722          	3.100535e+02
2723          	3.100535e+02
2724          	3.100535e+02
2725          	3.100535e+02
2726          	3.100534e+02
2727          	3.100534e+02
2728          	3.100534e+02
2729          	3.100534e+02
2730          	3.100534e+02
2731          	3.100534e+02
2732          	3.100534e+02
2733          	3.100534e+02
2734          	3.100534e+02
2735          	3.100534e+02
2736          	3.100534e+02
2737          	3.100534e+02
2738          	3.100534e+02
2739          	3.100534e+02
2740          	3.100534e+02
2741          	3.100534e+02
2742          	3.100535e+02
2743          	3.100535e+02
2744          	3.100535e+02
2745          	3.100536e+02
2746          	3.100536e+02
2747          	3.100537e+02
2748          	3.100537e+02
2749          	3.100538e+02
2750          	3.100538e+02
2751          	3.100539e+02
2752          	3.100539e+02
2753          	3.100540e+02
2754          	3.100541e+02
2755          	3.100541e+02
2756          	3.100542e+02
2757          	3.100543e+02
2758          	3.100543e+02
2759          	3.100544e+02
2760          	3.100545e+02
2761          	3.100546e+02
2762          	3.100546e+02
2763          	3.100547e+02
2764          	3.100548e+02
2765          	3.100549e+02
2766          	3.100550e+02
2767          	3.100550e+02
2768          	3.100551e+02
2769          	3.100552e+02
2770          	3.100553e+02
2771          	3.100553e+02
2772          	3.100554e+02
2773          	3.100555e+02
2774          	3.100556e+02
2775          	3.100556e+02
2776          	3.100557e+02
2777          	3.100558e+02
2778          	3.100558e+02
2779          	3.100559e+02
2780          	3.100559e+02
2781          	3.100560e+02
2782          	3.100561e+02
2783          	3.100561e+02
2784          	3.100562e+02
2785          	3.100562e+02
2786          	3.100563e+02
2787          	3.100563e+02
2788          	3.100564e+02
2789          	3.100564e+02
2790          	3.100565e+02
2791          	3.100565e+02
2792          	3.100565e+02
2793          	3.100566e+02
2794          	3.100566e+02
2795          	3.100567e+02
2796          	3.100567e+02
2797          	3.100568e+02
2798          	3.100568e+02
2799          	3.100569e+02
2800          	3.100569e+02
2801          	3.100569e+02
2802          	3.100570e+02
2803          	3.100570e+02
2804          	3.100571e+02
2805          	3.100571e+02
2806          	3.100571e+02
2807          	3.100572e+02
2808          	3.100572e+02
2809          	3.100573e+02
2810          	3.100573e+02
2811          	3.100573e+02
2812          	3.100574e+02
2813          	3.100574e+02
2814          	3.100575e+02
2815          	3.100575e+02
2816          	3.100575e+02
2817          	3.100576e+02
2818          	3.100576e+02
2819          	3.100576e+02
2820          	3.100577e+02
2821          	3.100577e+02
2822          	3.100577e+02
2823          	3.100578e+02
2824          	3.100578e+02
2825          	3.100578e+02
2826          	3.100579e+02
2827          	3.100579e+02
2828          	3.100579e+02
2829          	3.100580e+02
2830          	3.100580e+02
2831          	3.100580e+02
2832          	3.100580e+02
2833          	3.100581e+02
2834          	3.100581e+02
2835          	3.100581e+02
2836          	3.100581e+02
2837          	3.100582e+02
2838          	3.100582e+02
2839          	3.100582e+02
2840          	3.100582e+02
2841          	3.100582e+02
2842          	3.100583e+02
2843          	3.100583e+02
2844          	3.100583e+02
2845          	3.100583e+02
2846          	3.100583e+02
2847          	3.100583e+02
2848          	3.100583e+02
2849          	3.100584e+02
2850          	3.100584e+02
2851          	3.100584e+02
2852          	3.100584e+02
2853          	3.100584e+02
2854          	3.100584e+02
2855          	3.100584e+02
2856          	3.100584e+02
2857          	3.100584e+02
2858          	3.100583e+02
2859          	3.100583e+02
2860          	3.100583e+02
2861          	3.100583e+02
2862          	3.100583e+02
2863          	3.100582e+02
2864          	3.100582e+02
2865          	3.100582e+02
2866          	3.100581e+02
2867          	3.100581e+02
2868          	3.100580e+02
2869          	3.100580e+02
2870          	3.100579e+02
2871          	3.100578e+02
2872          	3.100578e+02
2873          	3.100577e+02
2874          	3.100576e+02
2875          	3.100575e+02
2876          	3.100575e+02
2877          	3.100574e+02
2878          	3.100573e+02
2879          	3.100572e+02
2880          	3.100571e+02
2881          	3.100570e+02
2882          	3.100569e+02
2883          	3.100568e+02
2884          	3.100567e+02
2885          	3.100567e+02
2886          	3.100566e+02
2887          	3.100565e+02
2888          	3.100564e+02
2889          	3.100563e+02
2890          	3.100562e+02
2891          	3.100561e+02
2892          	3.100560e+02
2893          	3.100559e+02
2894          	3.100558e+02
2895          	3.100557e+02
2896          	3.100556e+02
2897          	3.100555e+02
2898          	3.100555e+02
2899          	3.100554e+02
2900          	3.100553e+02
2901          	3.100552e+02
2902          	3.100551e+02
2903          	3.100551e+02
2904          	3.100550e+02
2905          	3.100549e+02
2906          	3.100548e+02
2907          	3.100548e+02
2908          	3.100547e+02
2909          	3.100547e+02
2910          	3.100546e+02
2911          	3.100546e+02
2912          	3.100545e+02
2913          	3.100545e+02
2914          	3.100544e+02
2915          	3.100544e+02
2916          	3.100544e+02
2917          	3.100544e+02
2918          	3.100543e+02
2919          	3.100543e+02
2920          	3.100543e+02
2921          	3.100543e+02
2922          	3.100543e+02
2923          	3.100543e+02
2924          	3.100543e+02
2925          	3.100543e+02
2926          	3.100543e+02
2927          	3.100543e+02
2928          	3.100544e+02
2929          	3.100544e+02
2930          	3.100544e+02
2931          	3.100545e+02
2932          	3.100545e+02
2933          	3.100546e+02
2934          	3.100546e+02
2935          	3.100547e+02
2936          	3.100548e+02
2937          	3.100548e+02
2938          	3.100549e+02
2939          	3.100550e+02
2940          	3.100550e+02
2941          	3.100551e+02
2942          	3.100552e+02
2943          	3.100553e+02
2944          	3.100554e+02
2945          	3.100555e+02
2946          	3.100556e+02
2947          	3.100557e+02
2948          	3.100558e+02
2949          	3.100559e+02
2950          	3.100560e+02
2951          	3.100561e+02
2952          	3.100562e+02
2953          	3.100564e+02
2954          	3.100565e+02
2955          	3.100566e+02
2956          	3.100567e+02
2957          	3.100568e+02
2958          	3.100569e+02
2959          	3.100571e+02
2960          	3.100572e+02
2961          	3.100573e+02
2962          	3.100574e+02
2963          	3.100575e+02
2964          	3.100576e+02
2965          	3.100577e+02
2966          	3.100578e+02
2967          	3.100579e+02
2968          	3.100580e+02
2969          	3.100581e+02
2970          	3.100582e+02
2971          	3.100583e+02
2972          	3.100584e+02
2973          	3.100585e+02
2974          	3.100586e+02
2975          	3.100587e+02
2976          	3.100588e+02
2977          	3.100589e+02
2978          	3.100589e+02
2979          	3.100590e+02
2980          	3.100591e+02
2981          	3.100592e+02
2982          	3.100592e+02
2983          	3.100593e+02
2984          	3.100594e+02
2985          	3.100595e+02
2986          	3.100595e+02
2987          	3.100596e+02
2988          	3.100596e+02
2989          	3.100597e+02
2990          	3.100598e+02
2991          	3.100598e+02
2992          	3.100599e+02
2993          	3.100599e+02
2994          	3.100600e+02
2995          	3.100600e+02
2996          	3.100601e+02
2997          	3.100601e+02
2998          	3.100601e+02
2999          	3.100602e+02
3000          	3.100602e+02
