# Region      : all 
# Cells       : 298902
# Volume      : 2.872800e-05
# Time        	volAverage(T)
2401          	3.068805e+02
2402          	3.068805e+02
2403          	3.068805e+02
2404          	3.068805e+02
2405          	3.068806e+02
2406          	3.068806e+02
2407          	3.068806e+02
2408          	3.068806e+02
2409          	3.068806e+02
2410          	3.068806e+02
2411          	3.068806e+02
2412          	3.068806e+02
2413          	3.068806e+02
2414          	3.068806e+02
2415          	3.068806e+02
2416          	3.068806e+02
2417          	3.068806e+02
2418          	3.068806e+02
2419          	3.068806e+02
2420          	3.068806e+02
2421          	3.068806e+02
2422          	3.068806e+02
2423          	3.068806e+02
2424          	3.068805e+02
2425          	3.068805e+02
2426          	3.068805e+02
2427          	3.068805e+02
2428          	3.068804e+02
2429          	3.068804e+02
2430          	3.068804e+02
2431          	3.068803e+02
2432          	3.068803e+02
2433          	3.068803e+02
2434          	3.068802e+02
2435          	3.068802e+02
2436          	3.068801e+02
2437          	3.068801e+02
2438          	3.068800e+02
2439          	3.068799e+02
2440          	3.068799e+02
2441          	3.068798e+02
2442          	3.068798e+02
2443          	3.068797e+02
2444          	3.068796e+02
2445          	3.068796e+02
2446          	3.068795e+02
2447          	3.068794e+02
2448          	3.068794e+02
2449          	3.068793e+02
2450          	3.068792e+02
2451          	3.068792e+02
2452          	3.068791e+02
2453          	3.068791e+02
2454          	3.068790e+02
2455          	3.068790e+02
2456          	3.068789e+02
2457          	3.068788e+02
2458          	3.068788e+02
2459          	3.068787e+02
2460          	3.068787e+02
2461          	3.068787e+02
2462          	3.068786e+02
2463          	3.068786e+02
2464          	3.068785e+02
2465          	3.068785e+02
2466          	3.068785e+02
2467          	3.068784e+02
2468          	3.068784e+02
2469          	3.068783e+02
2470          	3.068783e+02
2471          	3.068783e+02
2472          	3.068782e+02
2473          	3.068782e+02
2474          	3.068782e+02
2475          	3.068781e+02
2476          	3.068781e+02
2477          	3.068781e+02
2478          	3.068780e+02
2479          	3.068780e+02
2480          	3.068779e+02
2481          	3.068779e+02
2482          	3.068779e+02
2483          	3.068778e+02
2484          	3.068778e+02
2485          	3.068778e+02
2486          	3.068777e+02
2487          	3.068777e+02
2488          	3.068777e+02
2489          	3.068776e+02
2490          	3.068776e+02
2491          	3.068776e+02
2492          	3.068775e+02
2493          	3.068775e+02
2494          	3.068774e+02
2495          	3.068774e+02
2496          	3.068774e+02
2497          	3.068773e+02
2498          	3.068773e+02
2499          	3.068773e+02
2500          	3.068772e+02
2501          	3.068772e+02
2502          	3.068771e+02
2503          	3.068771e+02
2504          	3.068771e+02
2505          	3.068770e+02
2506          	3.068770e+02
2507          	3.068770e+02
2508          	3.068769e+02
2509          	3.068769e+02
2510          	3.068769e+02
2511          	3.068769e+02
2512          	3.068768e+02
2513          	3.068768e+02
2514          	3.068768e+02
2515          	3.068768e+02
2516          	3.068767e+02
2517          	3.068767e+02
2518          	3.068767e+02
2519          	3.068767e+02
2520          	3.068767e+02
2521          	3.068766e+02
2522          	3.068766e+02
2523          	3.068766e+02
2524          	3.068766e+02
2525          	3.068766e+02
2526          	3.068766e+02
2527          	3.068766e+02
2528          	3.068766e+02
2529          	3.068766e+02
2530          	3.068766e+02
2531          	3.068766e+02
2532          	3.068766e+02
2533          	3.068766e+02
2534          	3.068766e+02
2535          	3.068767e+02
2536          	3.068767e+02
2537          	3.068767e+02
2538          	3.068767e+02
2539          	3.068767e+02
2540          	3.068767e+02
2541          	3.068767e+02
2542          	3.068767e+02
2543          	3.068767e+02
2544          	3.068767e+02
2545          	3.068767e+02
2546          	3.068767e+02
2547          	3.068767e+02
2548          	3.068767e+02
2549          	3.068767e+02
2550          	3.068767e+02
2551          	3.068767e+02
2552          	3.068768e+02
2553          	3.068768e+02
2554          	3.068768e+02
2555          	3.068768e+02
2556          	3.068768e+02
2557          	3.068768e+02
2558          	3.068769e+02
2559          	3.068769e+02
2560          	3.068769e+02
2561          	3.068770e+02
2562          	3.068770e+02
2563          	3.068770e+02
2564          	3.068771e+02
2565          	3.068771e+02
2566          	3.068772e+02
2567          	3.068772e+02
2568          	3.068773e+02
2569          	3.068773e+02
2570          	3.068774e+02
2571          	3.068774e+02
2572          	3.068775e+02
2573          	3.068775e+02
2574          	3.068776e+02
2575          	3.068777e+02
2576          	3.068777e+02
2577          	3.068778e+02
2578          	3.068779e+02
2579          	3.068779e+02
2580          	3.068780e+02
2581          	3.068781e+02
2582          	3.068781e+02
2583          	3.068782e+02
2584          	3.068783e+02
2585          	3.068783e+02
2586          	3.068784e+02
2587          	3.068785e+02
2588          	3.068785e+02
2589          	3.068786e+02
2590          	3.068787e+02
2591          	3.068787e+02
2592          	3.068788e+02
2593          	3.068789e+02
2594          	3.068789e+02
2595          	3.068790e+02
2596          	3.068791e+02
2597          	3.068791e+02
2598          	3.068792e+02
2599          	3.068793e+02
2600          	3.068793e+02
2601          	3.068794e+02
2602          	3.068794e+02
2603          	3.068795e+02
2604          	3.068795e+02
2605          	3.068796e+02
2606          	3.068796e+02
2607          	3.068797e+02
2608          	3.068797e+02
2609          	3.068798e+02
2610          	3.068798e+02
2611          	3.068799e+02
2612          	3.068799e+02
2613          	3.068800e+02
2614          	3.068800e+02
2615          	3.068801e+02
2616          	3.068801e+02
2617          	3.068802e+02
2618          	3.068802e+02
2619          	3.068802e+02
2620          	3.068803e+02
2621          	3.068803e+02
2622          	3.068804e+02
2623          	3.068804e+02
2624          	3.068805e+02
2625          	3.068805e+02
2626          	3.068806e+02
2627          	3.068806e+02
2628          	3.068807e+02
2629          	3.068807e+02
2630          	3.068808e+02
2631          	3.068808e+02
2632          	3.068809e+02
2633          	3.068809e+02
2634          	3.068810e+02
2635          	3.068811e+02
2636          	3.068811e+02
2637          	3.068812e+02
2638          	3.068812e+02
2639          	3.068813e+02
2640          	3.068814e+02
2641          	3.068814e+02
2642          	3.068815e+02
2643          	3.068816e+02
2644          	3.068817e+02
2645          	3.068817e+02
2646          	3.068818e+02
2647          	3.068819e+02
2648          	3.068820e+02
2649          	3.068820e+02
2650          	3.068821e+02
2651          	3.068822e+02
2652          	3.068823e+02
2653          	3.068824e+02
2654          	3.068824e+02
2655          	3.068825e+02
2656          	3.068826e+02
2657          	3.068827e+02
2658          	3.068828e+02
2659          	3.068829e+02
2660          	3.068829e+02
2661          	3.068830e+02
2662          	3.068831e+02
2663          	3.068832e+02
2664          	3.068832e+02
2665          	3.068833e+02
2666          	3.068834e+02
2667          	3.068835e+02
2668          	3.068835e+02
2669          	3.068836e+02
2670          	3.068837e+02
2671          	3.068837e+02
2672          	3.068838e+02
2673          	3.068839e+02
2674          	3.068839e+02
2675          	3.068840e+02
2676          	3.068840e+02
2677          	3.068841e+02
2678          	3.068841e+02
2679          	3.068842e+02
2680          	3.068842e+02
2681          	3.068843e+02
2682          	3.068843e+02
2683          	3.068844e+02
2684          	3.068844e+02
2685          	3.068845e+02
2686          	3.068845e+02
2687          	3.068845e+02
2688          	3.068846e+02
2689          	3.068846e+02
2690          	3.068846e+02
2691          	3.068846e+02
2692          	3.068846e+02
2693          	3.068846e+02
2694          	3.068847e+02
2695          	3.068847e+02
2696          	3.068847e+02
2697          	3.068847e+02
2698          	3.068847e+02
2699          	3.068847e+02
2700          	3.068847e+02
2701          	3.068847e+02
2702          	3.068847e+02
2703          	3.068847e+02
2704          	3.068847e+02
2705          	3.068847e+02
2706          	3.068846e+02
2707          	3.068846e+02
2708          	3.068846e+02
2709          	3.068846e+02
2710          	3.068846e+02
2711          	3.068845e+02
2712          	3.068845e+02
2713          	3.068845e+02
2714          	3.068845e+02
2715          	3.068844e+02
2716          	3.068844e+02
2717          	3.068844e+02
2718          	3.068844e+02
2719          	3.068843e+02
2720          	3.068843e+02
2721          	3.068843e+02
2722          	3.068843e+02
2723          	3.068843e+02
2724          	3.068843e+02
2725          	3.068843e+02
2726          	3.068843e+02
2727          	3.068843e+02
2728          	3.068843e+02
2729          	3.068843e+02
2730          	3.068843e+02
2731          	3.068843e+02
2732          	3.068843e+02
2733          	3.068843e+02
2734          	3.068843e+02
2735          	3.068844e+02
2736          	3.068844e+02
2737          	3.068844e+02
2738          	3.068845e+02
2739          	3.068845e+02
2740          	3.068845e+02
2741          	3.068846e+02
2742          	3.068846e+02
2743          	3.068847e+02
2744          	3.068848e+02
2745          	3.068848e+02
2746          	3.068849e+02
2747          	3.068849e+02
2748          	3.068850e+02
2749          	3.068851e+02
2750          	3.068851e+02
2751          	3.068852e+02
2752          	3.068853e+02
2753          	3.068853e+02
2754          	3.068854e+02
2755          	3.068855e+02
2756          	3.068856e+02
2757          	3.068856e+02
2758          	3.068857e+02
2759          	3.068858e+02
2760          	3.068859e+02
2761          	3.068860e+02
2762          	3.068860e+02
2763          	3.068861e+02
2764          	3.068862e+02
2765          	3.068862e+02
2766          	3.068863e+02
2767          	3.068864e+02
2768          	3.068864e+02
2769          	3.068865e+02
2770          	3.068865e+02
2771          	3.068866e+02
2772          	3.068866e+02
2773          	3.068867e+02
2774          	3.068867e+02
2775          	3.068868e+02
2776          	3.068868e+02
2777          	3.068869e+02
2778          	3.068869e+02
2779          	3.068869e+02
2780          	3.068870e+02
2781          	3.068870e+02
2782          	3.068870e+02
2783          	3.068871e+02
2784          	3.068871e+02
2785          	3.068871e+02
2786          	3.068872e+02
2787          	3.068872e+02
2788          	3.068872e+02
2789          	3.068873e+02
2790          	3.068873e+02
2791          	3.068873e+02
2792          	3.068874e+02
2793          	3.068874e+02
2794          	3.068874e+02
2795          	3.068875e+02
2796          	3.068875e+02
2797          	3.068875e+02
2798          	3.068876e+02
2799          	3.068876e+02
2800          	3.068876e+02
2801          	3.068877e+02
2802          	3.068877e+02
2803          	3.068877e+02
2804          	3.068878e+02
2805          	3.068878e+02
2806          	3.068878e+02
2807          	3.068879e+02
2808          	3.068879e+02
2809          	3.068879e+02
2810          	3.068880e+02
2811          	3.068880e+02
2812          	3.068880e+02
2813          	3.068881e+02
2814          	3.068881e+02
2815          	3.068881e+02
2816          	3.068881e+02
2817          	3.068882e+02
2818          	3.068882e+02
2819          	3.068882e+02
2820          	3.068883e+02
2821          	3.068883e+02
2822          	3.068883e+02
2823          	3.068883e+02
2824          	3.068884e+02
2825          	3.068884e+02
2826          	3.068884e+02
2827          	3.068884e+02
2828          	3.068885e+02
2829          	3.068885e+02
2830          	3.068885e+02
2831          	3.068885e+02
2832          	3.068886e+02
2833          	3.068886e+02
2834          	3.068886e+02
2835          	3.068886e+02
2836          	3.068886e+02
2837          	3.068887e+02
2838          	3.068887e+02
2839          	3.068887e+02
2840          	3.068887e+02
2841          	3.068887e+02
2842          	3.068887e+02
2843          	3.068888e+02
2844          	3.068888e+02
2845          	3.068888e+02
2846          	3.068888e+02
2847          	3.068888e+02
2848          	3.068888e+02
2849          	3.068888e+02
2850          	3.068888e+02
2851          	3.068888e+02
2852          	3.068888e+02
2853          	3.068888e+02
2854          	3.068888e+02
2855          	3.068888e+02
2856          	3.068887e+02
2857          	3.068887e+02
2858          	3.068887e+02
2859          	3.068887e+02
2860          	3.068886e+02
2861          	3.068886e+02
2862          	3.068886e+02
2863          	3.068885e+02
2864          	3.068885e+02
2865          	3.068884e+02
2866          	3.068883e+02
2867          	3.068883e+02
2868          	3.068882e+02
2869          	3.068881e+02
2870          	3.068881e+02
2871          	3.068880e+02
2872          	3.068879e+02
2873          	3.068878e+02
2874          	3.068877e+02
2875          	3.068876e+02
2876          	3.068875e+02
2877          	3.068875e+02
2878          	3.068874e+02
2879          	3.068873e+02
2880          	3.068872e+02
2881          	3.068871e+02
2882          	3.068870e+02
2883          	3.068869e+02
2884          	3.068868e+02
2885          	3.068867e+02
2886          	3.068866e+02
2887          	3.068865e+02
2888          	3.068864e+02
2889          	3.068864e+02
2890          	3.068863e+02
2891          	3.068862e+02
2892          	3.068861e+02
2893          	3.068860e+02
2894          	3.068860e+02
2895          	3.068859e+02
2896          	3.068858e+02
2897          	3.068857e+02
2898          	3.068857e+02
2899          	3.068856e+02
2900          	3.068856e+02
2901          	3.068855e+02
2902          	3.068854e+02
2903          	3.068854e+02
2904          	3.068853e+02
2905          	3.068853e+02
2906          	3.068852e+02
2907          	3.068852e+02
2908          	3.068852e+02
2909          	3.068851e+02
2910          	3.068851e+02
2911          	3.068851e+02
2912          	3.068851e+02
2913          	3.068850e+02
2914          	3.068850e+02
2915          	3.068850e+02
2916          	3.068850e+02
2917          	3.068850e+02
2918          	3.068850e+02
2919          	3.068850e+02
2920          	3.068851e+02
2921          	3.068851e+02
2922          	3.068851e+02
2923          	3.068851e+02
2924          	3.068852e+02
2925          	3.068852e+02
2926          	3.068853e+02
2927          	3.068853e+02
2928          	3.068854e+02
2929          	3.068854e+02
2930          	3.068855e+02
2931          	3.068856e+02
2932          	3.068857e+02
2933          	3.068857e+02
2934          	3.068858e+02
2935          	3.068859e+02
2936          	3.068860e+02
2937          	3.068861e+02
2938          	3.068862e+02
2939          	3.068863e+02
2940          	3.068864e+02
2941          	3.068865e+02
2942          	3.068866e+02
2943          	3.068867e+02
2944          	3.068868e+02
2945          	3.068869e+02
2946          	3.068870e+02
2947          	3.068871e+02
2948          	3.068872e+02
2949          	3.068873e+02
2950          	3.068875e+02
2951          	3.068876e+02
2952          	3.068877e+02
2953          	3.068878e+02
2954          	3.068879e+02
2955          	3.068880e+02
2956          	3.068882e+02
2957          	3.068883e+02
2958          	3.068884e+02
2959          	3.068885e+02
2960          	3.068886e+02
2961          	3.068887e+02
2962          	3.068888e+02
2963          	3.068889e+02
2964          	3.068890e+02
2965          	3.068891e+02
2966          	3.068891e+02
2967          	3.068892e+02
2968          	3.068893e+02
2969          	3.068894e+02
2970          	3.068895e+02
2971          	3.068896e+02
2972          	3.068896e+02
2973          	3.068897e+02
2974          	3.068898e+02
2975          	3.068898e+02
2976          	3.068899e+02
2977          	3.068900e+02
2978          	3.068900e+02
2979          	3.068901e+02
2980          	3.068902e+02
2981          	3.068902e+02
2982          	3.068903e+02
2983          	3.068903e+02
2984          	3.068904e+02
2985          	3.068904e+02
2986          	3.068905e+02
2987          	3.068905e+02
2988          	3.068906e+02
2989          	3.068906e+02
2990          	3.068907e+02
2991          	3.068907e+02
2992          	3.068907e+02
2993          	3.068908e+02
2994          	3.068908e+02
2995          	3.068908e+02
2996          	3.068909e+02
2997          	3.068909e+02
2998          	3.068909e+02
2999          	3.068909e+02
3000          	3.068910e+02
