# Region      : all 
# Cells       : 2808
# Volume      : 3.875062e-07
# Time        	max(T)
2399          	3.106019e+02
2400          	3.106019e+02
2401          	3.106020e+02
2402          	3.106020e+02
2403          	3.106021e+02
2404          	3.106021e+02
2405          	3.106021e+02
2406          	3.106022e+02
2407          	3.106022e+02
2408          	3.106022e+02
2409          	3.106022e+02
2410          	3.106023e+02
2411          	3.106023e+02
2412          	3.106023e+02
2413          	3.106023e+02
2414          	3.106023e+02
2415          	3.106023e+02
2416          	3.106023e+02
2417          	3.106024e+02
2418          	3.106024e+02
2419          	3.106024e+02
2420          	3.106024e+02
2421          	3.106024e+02
2422          	3.106024e+02
2423          	3.106024e+02
2424          	3.106024e+02
2425          	3.106024e+02
2426          	3.106024e+02
2427          	3.106024e+02
2428          	3.106024e+02
2429          	3.106023e+02
2430          	3.106023e+02
2431          	3.106023e+02
2432          	3.106023e+02
2433          	3.106023e+02
2434          	3.106023e+02
2435          	3.106022e+02
2436          	3.106022e+02
2437          	3.106022e+02
2438          	3.106021e+02
2439          	3.106021e+02
2440          	3.106021e+02
2441          	3.106020e+02
2442          	3.106020e+02
2443          	3.106019e+02
2444          	3.106019e+02
2445          	3.106019e+02
2446          	3.106018e+02
2447          	3.106018e+02
2448          	3.106017e+02
2449          	3.106017e+02
2450          	3.106016e+02
2451          	3.106016e+02
2452          	3.106015e+02
2453          	3.106014e+02
2454          	3.106014e+02
2455          	3.106013e+02
2456          	3.106013e+02
2457          	3.106012e+02
2458          	3.106012e+02
2459          	3.106011e+02
2460          	3.106011e+02
2461          	3.106010e+02
2462          	3.106010e+02
2463          	3.106009e+02
2464          	3.106009e+02
2465          	3.106009e+02
2466          	3.106008e+02
2467          	3.106008e+02
2468          	3.106007e+02
2469          	3.106007e+02
2470          	3.106006e+02
2471          	3.106006e+02
2472          	3.106006e+02
2473          	3.106005e+02
2474          	3.106005e+02
2475          	3.106005e+02
2476          	3.106004e+02
2477          	3.106004e+02
2478          	3.106004e+02
2479          	3.106003e+02
2480          	3.106003e+02
2481          	3.106002e+02
2482          	3.106002e+02
2483          	3.106002e+02
2484          	3.106001e+02
2485          	3.106001e+02
2486          	3.106001e+02
2487          	3.106000e+02
2488          	3.106000e+02
2489          	3.106000e+02
2490          	3.105999e+02
2491          	3.105999e+02
2492          	3.105999e+02
2493          	3.105998e+02
2494          	3.105998e+02
2495          	3.105998e+02
2496          	3.105997e+02
2497          	3.105997e+02
2498          	3.105997e+02
2499          	3.105996e+02
2500          	3.105996e+02
2501          	3.105996e+02
2502          	3.105995e+02
2503          	3.105995e+02
2504          	3.105995e+02
2505          	3.105994e+02
2506          	3.105994e+02
2507          	3.105994e+02
2508          	3.105993e+02
2509          	3.105993e+02
2510          	3.105993e+02
2511          	3.105992e+02
2512          	3.105992e+02
2513          	3.105992e+02
2514          	3.105991e+02
2515          	3.105991e+02
2516          	3.105991e+02
2517          	3.105990e+02
2518          	3.105990e+02
2519          	3.105990e+02
2520          	3.105990e+02
2521          	3.105989e+02
2522          	3.105989e+02
2523          	3.105989e+02
2524          	3.105989e+02
2525          	3.105988e+02
2526          	3.105988e+02
2527          	3.105988e+02
2528          	3.105988e+02
2529          	3.105988e+02
2530          	3.105987e+02
2531          	3.105987e+02
2532          	3.105987e+02
2533          	3.105987e+02
2534          	3.105987e+02
2535          	3.105987e+02
2536          	3.105987e+02
2537          	3.105987e+02
2538          	3.105987e+02
2539          	3.105987e+02
2540          	3.105986e+02
2541          	3.105986e+02
2542          	3.105986e+02
2543          	3.105986e+02
2544          	3.105986e+02
2545          	3.105986e+02
2546          	3.105986e+02
2547          	3.105986e+02
2548          	3.105986e+02
2549          	3.105986e+02
2550          	3.105986e+02
2551          	3.105986e+02
2552          	3.105986e+02
2553          	3.105986e+02
2554          	3.105986e+02
2555          	3.105986e+02
2556          	3.105986e+02
2557          	3.105985e+02
2558          	3.105985e+02
2559          	3.105985e+02
2560          	3.105986e+02
2561          	3.105986e+02
2562          	3.105986e+02
2563          	3.105986e+02
2564          	3.105986e+02
2565          	3.105986e+02
2566          	3.105986e+02
2567          	3.105986e+02
2568          	3.105987e+02
2569          	3.105987e+02
2570          	3.105987e+02
2571          	3.105987e+02
2572          	3.105988e+02
2573          	3.105988e+02
2574          	3.105989e+02
2575          	3.105989e+02
2576          	3.105989e+02
2577          	3.105990e+02
2578          	3.105990e+02
2579          	3.105991e+02
2580          	3.105991e+02
2581          	3.105992e+02
2582          	3.105992e+02
2583          	3.105993e+02
2584          	3.105993e+02
2585          	3.105994e+02
2586          	3.105995e+02
2587          	3.105995e+02
2588          	3.105996e+02
2589          	3.105997e+02
2590          	3.105997e+02
2591          	3.105998e+02
2592          	3.105999e+02
2593          	3.105999e+02
2594          	3.106000e+02
2595          	3.106001e+02
2596          	3.106001e+02
2597          	3.106002e+02
2598          	3.106003e+02
2599          	3.106004e+02
2600          	3.106004e+02
2601          	3.106005e+02
2602          	3.106006e+02
2603          	3.106006e+02
2604          	3.106007e+02
2605          	3.106008e+02
2606          	3.106009e+02
2607          	3.106009e+02
2608          	3.106010e+02
2609          	3.106011e+02
2610          	3.106011e+02
2611          	3.106012e+02
2612          	3.106013e+02
2613          	3.106013e+02
2614          	3.106014e+02
2615          	3.106015e+02
2616          	3.106015e+02
2617          	3.106016e+02
2618          	3.106017e+02
2619          	3.106017e+02
2620          	3.106018e+02
2621          	3.106019e+02
2622          	3.106019e+02
2623          	3.106020e+02
2624          	3.106021e+02
2625          	3.106021e+02
2626          	3.106022e+02
2627          	3.106023e+02
2628          	3.106023e+02
2629          	3.106024e+02
2630          	3.106025e+02
2631          	3.106025e+02
2632          	3.106026e+02
2633          	3.106027e+02
2634          	3.106027e+02
2635          	3.106028e+02
2636          	3.106029e+02
2637          	3.106029e+02
2638          	3.106030e+02
2639          	3.106031e+02
2640          	3.106032e+02
2641          	3.106032e+02
2642          	3.106033e+02
2643          	3.106034e+02
2644          	3.106035e+02
2645          	3.106035e+02
2646          	3.106036e+02
2647          	3.106037e+02
2648          	3.106038e+02
2649          	3.106039e+02
2650          	3.106039e+02
2651          	3.106040e+02
2652          	3.106041e+02
2653          	3.106042e+02
2654          	3.106043e+02
2655          	3.106044e+02
2656          	3.106045e+02
2657          	3.106045e+02
2658          	3.106046e+02
2659          	3.106047e+02
2660          	3.106048e+02
2661          	3.106049e+02
2662          	3.106050e+02
2663          	3.106051e+02
2664          	3.106051e+02
2665          	3.106052e+02
2666          	3.106053e+02
2667          	3.106054e+02
2668          	3.106055e+02
2669          	3.106055e+02
2670          	3.106056e+02
2671          	3.106057e+02
2672          	3.106058e+02
2673          	3.106058e+02
2674          	3.106059e+02
2675          	3.106060e+02
2676          	3.106060e+02
2677          	3.106061e+02
2678          	3.106062e+02
2679          	3.106062e+02
2680          	3.106063e+02
2681          	3.106063e+02
2682          	3.106064e+02
2683          	3.106065e+02
2684          	3.106065e+02
2685          	3.106066e+02
2686          	3.106066e+02
2687          	3.106066e+02
2688          	3.106067e+02
2689          	3.106067e+02
2690          	3.106068e+02
2691          	3.106068e+02
2692          	3.106068e+02
2693          	3.106069e+02
2694          	3.106069e+02
2695          	3.106069e+02
2696          	3.106069e+02
2697          	3.106069e+02
2698          	3.106070e+02
2699          	3.106070e+02
2700          	3.106070e+02
2701          	3.106070e+02
2702          	3.106070e+02
2703          	3.106070e+02
2704          	3.106070e+02
2705          	3.106070e+02
2706          	3.106070e+02
2707          	3.106070e+02
2708          	3.106070e+02
2709          	3.106070e+02
2710          	3.106070e+02
2711          	3.106070e+02
2712          	3.106070e+02
2713          	3.106070e+02
2714          	3.106070e+02
2715          	3.106069e+02
2716          	3.106069e+02
2717          	3.106069e+02
2718          	3.106069e+02
2719          	3.106069e+02
2720          	3.106068e+02
2721          	3.106068e+02
2722          	3.106068e+02
2723          	3.106068e+02
2724          	3.106067e+02
2725          	3.106067e+02
2726          	3.106067e+02
2727          	3.106067e+02
2728          	3.106067e+02
2729          	3.106066e+02
2730          	3.106066e+02
2731          	3.106066e+02
2732          	3.106066e+02
2733          	3.106066e+02
2734          	3.106066e+02
2735          	3.106066e+02
2736          	3.106066e+02
2737          	3.106066e+02
2738          	3.106066e+02
2739          	3.106066e+02
2740          	3.106066e+02
2741          	3.106066e+02
2742          	3.106067e+02
2743          	3.106067e+02
2744          	3.106067e+02
2745          	3.106068e+02
2746          	3.106068e+02
2747          	3.106068e+02
2748          	3.106069e+02
2749          	3.106069e+02
2750          	3.106070e+02
2751          	3.106070e+02
2752          	3.106071e+02
2753          	3.106071e+02
2754          	3.106072e+02
2755          	3.106072e+02
2756          	3.106073e+02
2757          	3.106074e+02
2758          	3.106074e+02
2759          	3.106075e+02
2760          	3.106076e+02
2761          	3.106077e+02
2762          	3.106077e+02
2763          	3.106078e+02
2764          	3.106079e+02
2765          	3.106080e+02
2766          	3.106080e+02
2767          	3.106081e+02
2768          	3.106082e+02
2769          	3.106083e+02
2770          	3.106083e+02
2771          	3.106084e+02
2772          	3.106085e+02
2773          	3.106086e+02
2774          	3.106086e+02
2775          	3.106087e+02
2776          	3.106088e+02
2777          	3.106088e+02
2778          	3.106089e+02
2779          	3.106090e+02
2780          	3.106090e+02
2781          	3.106091e+02
2782          	3.106091e+02
2783          	3.106092e+02
2784          	3.106092e+02
2785          	3.106093e+02
2786          	3.106093e+02
2787          	3.106094e+02
2788          	3.106094e+02
2789          	3.106095e+02
2790          	3.106095e+02
2791          	3.106096e+02
2792          	3.106096e+02
2793          	3.106096e+02
2794          	3.106097e+02
2795          	3.106097e+02
2796          	3.106098e+02
2797          	3.106098e+02
2798          	3.106099e+02
2799          	3.106099e+02
2800          	3.106099e+02
2801          	3.106100e+02
2802          	3.106100e+02
2803          	3.106101e+02
2804          	3.106101e+02
2805          	3.106102e+02
2806          	3.106102e+02
2807          	3.106102e+02
2808          	3.106103e+02
2809          	3.106103e+02
2810          	3.106104e+02
2811          	3.106104e+02
2812          	3.106104e+02
2813          	3.106105e+02
2814          	3.106105e+02
2815          	3.106105e+02
2816          	3.106106e+02
2817          	3.106106e+02
2818          	3.106107e+02
2819          	3.106107e+02
2820          	3.106107e+02
2821          	3.106108e+02
2822          	3.106108e+02
2823          	3.106108e+02
2824          	3.106109e+02
2825          	3.106109e+02
2826          	3.106109e+02
2827          	3.106110e+02
2828          	3.106110e+02
2829          	3.106110e+02
2830          	3.106110e+02
2831          	3.106111e+02
2832          	3.106111e+02
2833          	3.106111e+02
2834          	3.106112e+02
2835          	3.106112e+02
2836          	3.106112e+02
2837          	3.106112e+02
2838          	3.106113e+02
2839          	3.106113e+02
2840          	3.106113e+02
2841          	3.106113e+02
2842          	3.106113e+02
2843          	3.106114e+02
2844          	3.106114e+02
2845          	3.106114e+02
2846          	3.106114e+02
2847          	3.106114e+02
2848          	3.106114e+02
2849          	3.106114e+02
2850          	3.106115e+02
2851          	3.106115e+02
2852          	3.106115e+02
2853          	3.106115e+02
2854          	3.106115e+02
2855          	3.106115e+02
2856          	3.106115e+02
2857          	3.106115e+02
2858          	3.106115e+02
2859          	3.106115e+02
2860          	3.106114e+02
2861          	3.106114e+02
2862          	3.106114e+02
2863          	3.106114e+02
2864          	3.106114e+02
2865          	3.106113e+02
2866          	3.106113e+02
2867          	3.106112e+02
2868          	3.106112e+02
2869          	3.106111e+02
2870          	3.106111e+02
2871          	3.106110e+02
2872          	3.106110e+02
2873          	3.106109e+02
2874          	3.106108e+02
2875          	3.106108e+02
2876          	3.106107e+02
2877          	3.106106e+02
2878          	3.106105e+02
2879          	3.106104e+02
2880          	3.106104e+02
2881          	3.106103e+02
2882          	3.106102e+02
2883          	3.106101e+02
2884          	3.106100e+02
2885          	3.106099e+02
2886          	3.106098e+02
2887          	3.106097e+02
2888          	3.106096e+02
2889          	3.106095e+02
2890          	3.106094e+02
2891          	3.106094e+02
2892          	3.106093e+02
2893          	3.106092e+02
2894          	3.106091e+02
2895          	3.106090e+02
2896          	3.106089e+02
2897          	3.106088e+02
2898          	3.106087e+02
2899          	3.106086e+02
2900          	3.106086e+02
2901          	3.106085e+02
2902          	3.106084e+02
2903          	3.106083e+02
2904          	3.106083e+02
2905          	3.106082e+02
2906          	3.106081e+02
2907          	3.106081e+02
2908          	3.106080e+02
2909          	3.106079e+02
2910          	3.106079e+02
2911          	3.106078e+02
2912          	3.106078e+02
2913          	3.106078e+02
2914          	3.106077e+02
2915          	3.106077e+02
2916          	3.106076e+02
2917          	3.106076e+02
2918          	3.106076e+02
2919          	3.106076e+02
2920          	3.106075e+02
2921          	3.106075e+02
2922          	3.106075e+02
2923          	3.106075e+02
2924          	3.106075e+02
2925          	3.106075e+02
2926          	3.106075e+02
2927          	3.106076e+02
2928          	3.106076e+02
2929          	3.106076e+02
2930          	3.106076e+02
2931          	3.106077e+02
2932          	3.106077e+02
2933          	3.106078e+02
2934          	3.106078e+02
2935          	3.106079e+02
2936          	3.106079e+02
2937          	3.106080e+02
2938          	3.106081e+02
2939          	3.106081e+02
2940          	3.106082e+02
2941          	3.106083e+02
2942          	3.106084e+02
2943          	3.106084e+02
2944          	3.106085e+02
2945          	3.106086e+02
2946          	3.106087e+02
2947          	3.106088e+02
2948          	3.106089e+02
2949          	3.106090e+02
2950          	3.106091e+02
2951          	3.106092e+02
2952          	3.106093e+02
2953          	3.106094e+02
2954          	3.106096e+02
2955          	3.106097e+02
2956          	3.106098e+02
2957          	3.106099e+02
2958          	3.106100e+02
2959          	3.106101e+02
2960          	3.106102e+02
2961          	3.106103e+02
2962          	3.106105e+02
2963          	3.106106e+02
2964          	3.106107e+02
2965          	3.106108e+02
2966          	3.106109e+02
2967          	3.106110e+02
2968          	3.106111e+02
2969          	3.106112e+02
2970          	3.106113e+02
2971          	3.106114e+02
2972          	3.106115e+02
2973          	3.106116e+02
2974          	3.106117e+02
2975          	3.106118e+02
2976          	3.106118e+02
2977          	3.106119e+02
2978          	3.106120e+02
2979          	3.106121e+02
2980          	3.106122e+02
2981          	3.106122e+02
2982          	3.106123e+02
2983          	3.106124e+02
2984          	3.106124e+02
2985          	3.106125e+02
2986          	3.106126e+02
2987          	3.106126e+02
2988          	3.106127e+02
2989          	3.106128e+02
2990          	3.106128e+02
2991          	3.106129e+02
2992          	3.106129e+02
2993          	3.106130e+02
2994          	3.106130e+02
2995          	3.106131e+02
2996          	3.106131e+02
2997          	3.106132e+02
2998          	3.106132e+02
2999          	3.106132e+02
3000          	3.106133e+02
